1540,0100,East Troy Community,Prairie View El,101,2,2.0,2,2.0,6,5.9,62,61.4,29,28.7
1554,0000,Eau Claire Area,,748,17,2.3,25,3.3,78,10.4,380,50.8,248,33.2
1554,0160,Eau Claire Area,Cleghorn El,25,0,0.0,0,0.0,0,0.0,15,60.0,10,40.0
1554,0500,Eau Claire Area,Davey El,61,2,3.3,3,4.9,4,6.6,25,41.0,27,44.3
1554,0100,Eau Claire Area,Flynn El,43,0,0.0,2,4.7,7,16.3,21,48.8,13,30.2
1554,0590,Eau Claire Area,Lakeshore El,47,2,4.3,5,10.6,9,19.1,21,44.7,10,21.3
1554,0180,Eau Claire Area,Lincoln El,25,1,4.0,0,0.0,5,20.0,14,56.0,5,20.0
1554,0200,Eau Claire Area,Little Red El,21,1,4.8,0,0.0,2,9.5,12,57.1,6,28.6
1554,0220,Eau Claire Area,Locust Lane El,52,0,0.0,1,1.9,9,17.3,26,50.0,16,30.8
1554,0240,Eau Claire Area,Longfellow El,54,2,3.7,1,1.9,3,5.6,34,63.0,14,25.9
1554,0280,Eau Claire Area,Manz El,62,1,1.6,1,1.6,4,6.5,35,56.5,21,33.9
1554,0350,Eau Claire Area,Meadowview El,69,1,1.4,0,0.0,6,8.7,30,43.5,32,46.4
1554,0422,Eau Claire Area,Northwoods El,75,2,2.7,0,0.0,5,6.7,42,56.0,26,34.7
1554,0420,Eau Claire Area,Putnam Heights El,50,0,0.0,2,4.0,1,2.0,22,44.0,25,50.0
1554,0460,Eau Claire Area,Robbins El,75,3,4.0,7,9.3,8,10.7,34,45.3,23,30.7
1554,0480,Eau Claire Area,Roosevelt El,48,0,0.0,3,6.3,3,6.3,28,58.3,14,29.2
1554,0520,Eau Claire Area,Sherman El,41,2,4.9,0,0.0,12,29.3,21,51.2,6,14.6
1561,0000,Edgar,,34,2,5.9,4,11.8,1,2.9,19,55.9,8,23.5
1561,0020,Edgar,Edgar El,34,2,5.9,4,11.8,1,2.9,19,55.9,8,23.5
1568,0000,Edgerton,,127,7,5.5,7,5.5,13,10.2,71,55.9,29,22.8
1568,0040,Edgerton,Edgerton Community El,108,7,6.5,7,6.5,11,10.2,58,53.7,25,23.1
1568,0160,Edgerton,Yahara El,19,0,0.0,0,0.0,2,10.5,13,68.4,4,21.1
1582,0000,Elcho,,24,0,0.0,1,4.2,3,12.5,14,58.3,6,25.0
1582,0020,Elcho,Elcho El,24,0,0.0,1,4.2,3,12.5,14,58.3,6,25.0
1600,0000,Eleva-Strum,,47,3,6.4,3,6.4,8,17.0,23,48.9,10,21.3
1600,0080,Eleva-Strum,Strum El,47,3,6.4,3,6.4,8,17.0,23,48.9,10,21.3
1645,0000,Elk Mound Area,,47,0,0.0,3,6.4,4,8.5,29,61.7,11,23.4
1645,0060,Elk Mound Area,Mound View El,47,0,0.0,3,6.4,4,8.5,29,61.7,11,23.4
1631,0000,Elkhart Lake-Glenbeulah,,29,0,0.0,0,0.0,1,3.4,20,69.0,8,27.6
1631,0020,Elkhart Lake-Glenbeulah,Elkhart Lake El/Mid,29,0,0.0,0,0.0,1,3.4,20,69.0,8,27.6
1638,0000,Elkhorn Area,,199,3,1.5,8,4.0,26,13.1,118,59.3,44,22.1
1638,0080,Elkhorn Area,Tibbets El,93,1,1.1,4,4.3,12,12.9,53,57.0,23,24.7
1638,0100,Elkhorn Area,West Side El,106,2,1.9,4,3.8,14,13.2,65,61.3,21,19.8
1659,0000,Ellsworth Community,,125,3,2.4,4,3.2,5,4.0,75,60.0,38,30.4
1659,0060,Ellsworth Community,Hillcrest El,52,1,1.9,0,0.0,1,1.9,36,69.2,14,26.9
1659,0080,Ellsworth Community,Lindgren El,20,0,0.0,1,5.0,0,0.0,8,40.0,11,55.0
1659,0120,Ellsworth Community,Prairie View El,27,2,7.4,2,7.4,1,3.7,16,59.3,6,22.2
1659,0140,Ellsworth Community,Sunnyside El,26,0,0.0,1,3.8,3,11.5,15,57.7,7,26.9
0714,0000,Elmbrook,,520,8,1.5,6,1.2,33,6.3,257,49.4,216,41.5
0714,0040,Elmbrook,Brookfield El,73,1,1.4,2,2.7,6,8.2,35,47.9,29,39.7
0714,0080,Elmbrook,Burleigh El,117,4,3.4,1,0.9,3,2.6,50,42.7,59,50.4
0714,0100,Elmbrook,Dixon El,76,0,0.0,0,0.0,3,3.9,40,52.6,33,43.4
0714,0170,Elmbrook,Hillside El,67,0,0.0,1,1.5,7,10.4,42,62.7,17,25.4
0714,0190,Elmbrook,Swanson El,114,3,2.6,2,1.8,10,8.8,59,51.8,40,35.1
0714,0250,Elmbrook,Tonawanda El,73,0,0.0,0,0.0,4,5.5,31,42.5,38,52.1
1666,0000,Elmwood,,26,0,0.0,0,0.0,1,3.8,16,61.5,9,34.6
1666,0020,Elmwood,Elmwood El,26,0,0.0,0,0.0,1,3.8,16,61.5,9,34.6
1687,0000,Erin,,35,0,0.0,0,0.0,1,2.9,17,48.6,17,48.6
1687,0020,Erin,Erin El,35,0,0.0,0,0.0,1,2.9,17,48.6,17,48.6
1694,0000,Evansville Community,,135,9,6.7,2,1.5,8,5.9,85,63.0,31,23.0
1694,0100,Evansville Community,T Robinson Intermediate Sch,135,9,6.7,2,1.5,8,5.9,85,63.0,31,23.0
1729,0000,Fall Creek,,72,3,4.2,0,0.0,6,8.3,47,65.3,16,22.2
1729,0020,Fall Creek,Fall Creek El,72,3,4.2,0,0.0,6,8.3,47,65.3,16,22.2
1736,0000,Fall River,,27,0,0.0,3,11.1,6,22.2,10,37.0,8,29.6
1736,0020,Fall River,Fall River El,27,0,0.0,3,11.1,6,22.2,10,37.0,8,29.6
1813,0000,Fennimore Community,,55,1,1.8,1,1.8,5,9.1,33,60.0,15,27.3
1813,0020,Fennimore Community,Fennimore El,55,1,1.8,1,1.8,5,9.1,33,60.0,15,27.3
5757,0000,Flambeau,,44,1,2.3,4,9.1,2,4.5,23,52.3,14,31.8
5757,0120,Flambeau,Flambeau El,44,1,2.3,4,9.1,2,4.5,23,52.3,14,31.8
1855,0000,Florence,,50,1,2.0,0,0.0,5,10.0,34,68.0,10,20.0
1855,0040,Florence,Florence El,35,1,2.9,0,0.0,4,11.4,22,62.9,8,22.9
1855,0100,Florence,Hillcrest El,15,0,0.0,0,0.0,1,6.7,12,80.0,2,13.3
1862,0000,Fond du Lac,,502,6,1.2,23,4.6,56,11.2,287,57.2,130,25.9
1862,0030,Fond du Lac,Chegwin El,42,1,2.4,3,7.1,4,9.5,21,50.0,13,31.0
1862,0080,Fond du Lac,Evans El,52,0,0.0,3,5.8,7,13.5,33,63.5,9,17.3
1862,0200,Fond du Lac,Lakeshore El,79,1,1.3,3,3.8,9,11.4,54,68.4,12,15.2
1862,0230,Fond du Lac,Parkside El,45,1,2.2,4,8.9,2,4.4,25,55.6,13,28.9
1862,0240,Fond du Lac,Pier El,68,2,2.9,5,7.4,9,13.2,31,45.6,21,30.9
1862,0120,Fond du Lac,Riverside El,38,0,0.0,1,2.6,7,18.4,22,57.9,8,21.1
1862,0260,Fond du Lac,Roberts El,67,0,0.0,4,6.0,5,7.5,40,59.7,18,26.9
1862,0280,Fond du Lac,Rosenow El,54,0,0.0,0,0.0,8,14.8,25,46.3,21,38.9
1862,0360,Fond du Lac,Waters El,57,1,1.8,0,0.0,5,8.8,36,63.2,15,26.3
1870,0000,Fontana J8,,29,0,0.0,0,0.0,2,6.9,18,62.1,9,31.0
1870,0020,Fontana J8,Fontana El,29,0,0.0,0,0.0,2,6.9,18,62.1,9,31.0
1883,0000,Fort Atkinson,,170,4,2.4,2,1.2,16,9.4,94,55.3,54,31.8
1883,0020,Fort Atkinson,Barrie El,44,1,2.3,0,0.0,2,4.5,32,72.7,9,20.5
1883,0100,Fort Atkinson,Luther El,41,0,0.0,0,0.0,5,12.2,17,41.5,19,46.3
1883,0160,Fort Atkinson,Purdy El,41,0,0.0,2,4.9,6,14.6,24,58.5,9,22.0
1883,0180,Fort Atkinson,Rockwell El,44,3,6.8,0,0.0,3,6.8,21,47.7,17,38.6
1890,0000,Fox Point J2,,87,1,1.1,0,0.0,2,2.3,36,41.4,48,55.2
1890,0040,Fox Point J2,Stormonth El,87,1,1.1,0,0.0,2,2.3,36,41.4,48,55.2
1900,0000,Franklin Public,,267,4,1.5,7,2.6,18,6.7,143,53.6,95,35.6
1900,0020,Franklin Public,Ben Franklin El,60,0,0.0,3,5.0,3,5.0,26,43.3,28,46.7
1900,0040,Franklin Public,Country Dale El,61,0,0.0,2,3.3,5,8.2,33,54.1,21,34.4
1900,0080,Franklin Public,Pleasant View El,41,2,4.9,2,4.9,0,0.0,23,56.1,14,34.1
1900,0100,Franklin Public,Robinwood El,56,1,1.8,0,0.0,1,1.8,33,58.9,21,37.5
1900,0120,Franklin Public,Southwood Glen El,49,1,2.0,0,0.0,9,18.4,28,57.1,11,22.4
1939,0000,Frederic,,42,0,0.0,3,7.1,5,11.9,20,47.6,14,33.3
1939,0020,Frederic,Frederic El,42,0,0.0,3,7.1,5,11.9,20,47.6,14,33.3
1953,0000,Freedom Area,,98,1,1.0,1,1.0,4,4.1,59,60.2,33,33.7
1953,0020,Freedom Area,Freedom El,98,1,1.0,1,1.0,4,4.1,59,60.2,33,33.7
4843,0000,Friess Lake,,31,0,0.0,0,0.0,5,16.1,12,38.7,14,45.2
4843,0020,Friess Lake,Friess Lake Sch,31,0,0.0,0,0.0,5,16.1,12,38.7,14,45.2
2009,0000,Galesville-Ettrick-Trempealeau,,96,3,3.1,0,0.0,11,11.5,54,56.3,28,29.2
2009,0020,Galesville-Ettrick-Trempealeau,Ettrick El,19,0,0.0,0,0.0,4,21.1,10,52.6,5,26.3
2009,0060,Galesville-Ettrick-Trempealeau,Galesville El,37,2,5.4,0,0.0,1,2.7,19,51.4,15,40.5
2009,0080,Galesville-Ettrick-Trempealeau,Trempealeau El,40,1,2.5,0,0.0,6,15.0,25,62.5,8,20.0
2044,0000,Geneva J4,,8,0,0.0,0,0.0,0,0.0,5,62.5,3,37.5
2044,0020,Geneva J4,Woods El,8,0,0.0,0,0.0,0,0.0,5,62.5,3,37.5
2051,0000,Genoa City J2,,82,0,0.0,10,12.2,11,13.4,52,63.4,9,11.0
2051,0020,Genoa City J2,Brookwood El,82,0,0.0,10,12.2,11,13.4,52,63.4,9,11.0
2058,0000,Germantown,,236,7,3.0,1,0.4,7,3.0,124,52.5,97,41.1
2058,0020,Germantown,Amy Belle El,52,2,3.8,0,0.0,0,0.0,28,53.8,22,42.3
2058,0040,Germantown,County Line El,77,2,2.6,1,1.3,4,5.2,45,58.4,25,32.5
2058,0120,Germantown,MacArthur El,54,3,5.6,0,0.0,1,1.9,25,46.3,25,46.3
2058,0140,Germantown,Rockfield El,53,0,0.0,0,0.0,2,3.8,26,49.1,25,47.2
2114,0000,Gibraltar Area,,44,2,4.5,0,0.0,2,4.5,24,54.5,16,36.4
2114,0100,Gibraltar Area,Gibraltar El,44,2,4.5,0,0.0,2,4.5,24,54.5,16,36.4
2128,0000,Gillett,,77,2,2.6,5,6.5,7,9.1,46,59.7,17,22.1
2128,0060,Gillett,Gillett El,77,2,2.6,5,6.5,7,9.1,46,59.7,17,22.1
2135,0000,Gilman,,41,0,0.0,1,2.4,8,19.5,23,56.1,9,22.0
2135,0040,Gilman,Gilman El,41,0,0.0,1,2.4,8,19.5,23,56.1,9,22.0
2142,0000,Gilmanton,,17,0,0.0,0,0.0,0,0.0,15,88.2,2,11.8
2142,0040,Gilmanton,Gilmanton El,17,0,0.0,0,0.0,0,0.0,15,88.2,2,11.8
2184,0000,Glendale-River Hills,,101,1,1.0,3,3.0,5,5.0,52,51.5,40,39.6
2184,0060,Glendale-River Hills,Parkway El,101,1,1.0,3,3.0,5,5.0,52,51.5,40,39.6
2198,0000,Glenwood City,,52,2,3.8,1,1.9,8,15.4,31,59.6,10,19.2
2198,0060,Glenwood City,Glenwood City El,52,2,3.8,1,1.9,8,15.4,31,59.6,10,19.2
2205,0000,Glidden,,17,0,0.0,0,0.0,3,17.6,13,76.5,1,5.9
2205,0020,Glidden,Glidden El,17,0,0.0,0,0.0,3,17.6,13,76.5,1,5.9
2212,0000,Goodman-Armstrong,,16,0,0.0,0,0.0,0,0.0,10,62.5,6,37.5
2212,0020,Goodman-Armstrong,Goodman-Armstrong El,16,0,0.0,0,0.0,0,0.0,10,62.5,6,37.5
2217,0000,Grafton,,128,6,4.7,0,0.0,2,1.6,67,52.3,53,41.4
2217,0020,Grafton,Grafton El,46,4,8.7,0,0.0,0,0.0,24,52.2,18,39.1
2217,0030,Grafton,Kennedy El,38,2,5.3,0,0.0,1,2.6,20,52.6,15,39.5
2217,0100,Grafton,Woodview El,44,0,0.0,0,0.0,1,2.3,23,52.3,20,45.5
2226,0000,Granton Area,,16,0,0.0,0,0.0,0,0.0,11,68.8,5,31.3
2226,0020,Granton Area,Granton El,16,0,0.0,0,0.0,0,0.0,11,68.8,5,31.3
2233,0000,Grantsburg,,76,1,1.3,10,13.2,3,3.9,35,46.1,27,35.5
2233,0060,Grantsburg,Grantsburg El,76,1,1.3,10,13.2,3,3.9,35,46.1,27,35.5
2289,0000,Green Bay Area,,1442,143,9.9,71,4.9,184,12.8,734,50.9,310,21.5
2289,0020,Green Bay Area,Aldo Leopold Comm Sch K-8,45,2,4.4,3,6.7,6,13.3,25,55.6,9,20.0
2289,0030,Green Bay Area,Baird El,50,4,8.0,0,0.0,4,8.0,27,54.0,15,30.0
2289,0060,Green Bay Area,Beaumont El,44,3,6.8,4,9.1,6,13.6,20,45.5,11,25.0
2289,0100,Green Bay Area,Chappell El,46,2,4.3,3,6.5,3,6.5,31,67.4,7,15.2
2289,0140,Green Bay Area,Danz El,64,11,17.2,7,10.9,10,15.6,26,40.6,10,15.6
2289,0175,Green Bay Area,Doty El,56,6,10.7,0,0.0,6,10.7,32,57.1,12,21.4
2289,0200,Green Bay Area,Eisenhower El,65,19,29.2,3,4.6,13,20.0,24,36.9,6,9.2
2289,0220,Green Bay Area,Elmore El,40,2,5.0,1,2.5,9,22.5,22,55.0,6,15.0
2289,0280,Green Bay Area,Fort Howard El,47,15,31.9,3,6.4,7,14.9,17,36.2,5,10.6
2289,0320,Green Bay Area,Howe El,59,14,23.7,5,8.5,9,15.3,24,40.7,7,11.9
2289,0340,Green Bay Area,Jackson El,49,1,2.0,1,2.0,4,8.2,35,71.4,8,16.3
2289,0360,Green Bay Area,Jefferson El,35,6,17.1,2,5.7,7,20.0,17,48.6,3,8.6
2289,0370,Green Bay Area,Keller El,30,3,10.0,1,3.3,6,20.0,15,50.0,5,16.7
2289,0380,Green Bay Area,Kennedy El,53,10,18.9,2,3.8,10,18.9,26,49.1,5,9.4
2289,0390,Green Bay Area,King El,87,0,0.0,7,8.0,12,13.8,43,49.4,25,28.7
2289,0400,Green Bay Area,Langlade El,57,1,1.8,1,1.8,6,10.5,28,49.1,21,36.8
2289,0420,Green Bay Area,Lincoln El,33,2,6.1,0,0.0,4,12.1,26,78.8,1,3.0
2289,0430,Green Bay Area,MacArthur El,56,3,5.4,0,0.0,10,17.9,24,42.9,19,33.9
2289,0435,Green Bay Area,Martin El,67,1,1.5,4,6.0,8,11.9,48,71.6,6,9.0
2289,0437,Green Bay Area,McAuliffe El,85,1,1.2,2,2.4,7,8.2,47,55.3,28,32.9
2289,0440,Green Bay Area,Nicolet El,66,9,13.6,10,15.2,10,15.2,23,34.8,14,21.2
2289,0160,Green Bay Area,Red Smith K-8,48,0,0.0,3,6.3,2,4.2,28,58.3,15,31.3
2289,0590,Green Bay Area,Sullivan El,59,12,20.3,0,0.0,2,3.4,30,50.8,15,25.4
2289,0640,Green Bay Area,Tank El,40,10,25.0,4,10.0,2,5.0,18,45.0,6,15.0
2289,0680,Green Bay Area,Webster El,64,0,0.0,3,4.7,10,15.6,33,51.6,18,28.1
2289,0700,Green Bay Area,Wequiock El,26,2,7.7,0,0.0,1,3.8,9,34.6,14,53.8
2289,0730,Green Bay Area,Wilder El,71,4,5.6,2,2.8,10,14.1,36,50.7,19,26.8
2310,0000,Green Lake,,19,1,5.3,0,0.0,3,15.8,11,57.9,4,21.1
2310,0020,Green Lake,Green Lake El,19,1,5.3,0,0.0,3,15.8,11,57.9,4,21.1
2296,0000,Greendale,,158,1,0.6,2,1.3,10,6.3,73,46.2,72,45.6
2296,0040,Greendale,Canterbury El,55,1,1.8,1,1.8,3,5.5,26,47.3,24,43.6
2296,0050,Greendale,College Park El,42,0,0.0,1,2.4,3,7.1,11,26.2,27,64.3
2296,0100,Greendale,Highland View El,61,0,0.0,0,0.0,4,6.6,36,59.0,21,34.4
2303,0000,Greenfield,,239,13,5.4,7,2.9,12,5.0,132,55.2,75,31.4
2303,0060,Greenfield,Edgewood El,50,2,4.0,0,0.0,1,2.0,24,48.0,23,46.0
2303,0080,Greenfield,Elm Dale El,72,5,6.9,2,2.8,3,4.2,39,54.2,23,31.9
2303,0100,Greenfield,Glenwood El,47,3,6.4,0,0.0,2,4.3,31,66.0,11,23.4
2303,0160,Greenfield,Maple Grove El,70,3,4.3,5,7.1,6,8.6,38,54.3,18,25.7
2394,0000,Greenwood,,29,0,0.0,0,0.0,1,3.4,21,72.4,7,24.1
2394,0040,Greenwood,Greenwood El,29,0,0.0,0,0.0,1,3.4,21,72.4,7,24.1
2420,0000,Hamilton,,306,6,2.0,1,0.3,14,4.6,183,59.8,102,33.3
2420,0060,Hamilton,Lannon El,55,0,0.0,0,0.0,0,0.0,33,60.0,22,40.0
2420,0100,Hamilton,Maple Avenue El,83,2,2.4,1,1.2,8,9.6,49,59.0,23,27.7
2420,0120,Hamilton,Marcy El,62,2,3.2,0,0.0,1,1.6,36,58.1,23,37.1
2420,0150,Hamilton,Woodside El,106,2,1.9,0,0.0,5,4.7,65,61.3,34,32.1
2443,0000,Hartford J1,,156,17,10.9,0,0.0,8,5.1,78,50.0,53,34.0
2443,0040,Hartford J1,Lincoln El,87,11,12.6,0,0.0,5,5.7,50,57.5,21,24.1
2443,0050,Hartford J1,Rossman El,69,6,8.7,0,0.0,3,4.3,28,40.6,32,46.4
2460,0000,Hartland-Lakeside J3,,136,9,6.6,3,2.2,5,3.7,74,54.4,45,33.1
2460,0020,Hartland-Lakeside J3,North El,65,8,12.3,0,0.0,2,3.1,35,53.8,20,30.8
2460,0040,Hartland-Lakeside J3,South El,71,1,1.4,3,4.2,3,4.2,39,54.9,25,35.2
2478,0000,Hayward Community,,133,4,3.0,4,3.0,8,6.0,82,61.7,35,26.3
2478,0110,Hayward Community,Hayward Intermediate,120,4,3.3,4,3.3,8,6.7,72,60.0,32,26.7
2478,0100,Hayward Community,Stone Lake El,9,0,0.0,0,0.0,0,0.0,7,77.8,2,22.2
2478,0120,Hayward Community,Waadookodaading,4,*,*,*,*,*,*,*,*,*,*
2523,0000,Herman #22,,10,0,0.0,0,0.0,1,10.0,5,50.0,4,40.0
2523,0020,Herman #22,Herman El,10,0,0.0,0,0.0,1,10.0,5,50.0,4,40.0
2527,0000,Highland,,16,0,0.0,0,0.0,1,6.3,12,75.0,3,18.8
2527,0020,Highland,Highland El,16,0,0.0,0,0.0,1,6.3,12,75.0,3,18.8
2534,0000,Hilbert,,35,0,0.0,0,0.0,1,2.9,24,68.6,10,28.6
2534,0020,Hilbert,Hilbert El,35,0,0.0,0,0.0,1,2.9,24,68.6,10,28.6
2541,0000,Hillsboro,,46,0,0.0,1,2.2,0,0.0,28,60.9,17,37.0
2541,0020,Hillsboro,Hillsboro El,46,0,0.0,1,2.2,0,0.0,28,60.9,17,37.0
2562,0000,Holmen,,266,7,2.6,3,1.1,13,4.9,158,59.4,85,32.0
2562,0010,Holmen,Evergreen El,83,3,3.6,1,1.2,3,3.6,46,55.4,30,36.1
2562,0160,Holmen,Sand Lake El,88,0,0.0,0,0.0,4,4.5,61,69.3,23,26.1
2562,0100,Holmen,Viking El,95,4,4.2,2,2.1,6,6.3,51,53.7,32,33.7
2576,0000,Horicon,,54,2,3.7,0,0.0,2,3.7,30,55.6,20,37.0
2576,0040,Horicon,Van Brunt El,54,2,3.7,0,0.0,2,3.7,30,55.6,20,37.0
2583,0000,Hortonville,,240,9,3.8,6,2.5,15,6.3,125,52.1,85,35.4
2583,0010,Hortonville,Greenville El,144,4,2.8,2,1.4,5,3.5,78,54.2,55,38.2
2583,0020,Hortonville,Hortonville El,96,5,5.2,4,4.2,10,10.4,47,49.0,30,31.3
2604,0000,Howard-Suamico,,314,9,2.9,6,1.9,23,7.3,142,45.2,134,42.7
2604,0040,Howard-Suamico,Forest Glen El,104,2,1.9,4,3.8,14,13.5,52,50.0,32,30.8
2604,0060,Howard-Suamico,Howard El,51,5,9.8,2,3.9,4,7.8,22,43.1,18,35.3
2604,0050,Howard-Suamico,Meadowbrook El,76,2,2.6,0,0.0,2,2.6,29,38.2,43,56.6
2604,0100,Howard-Suamico,Suamico El,83,0,0.0,0,0.0,3,3.6,39,47.0,41,49.4
2605,0000,Howards Grove,,79,1,1.3,3,3.8,9,11.4,41,51.9,25,31.6
2605,0110,Howards Grove,Northview El,79,1,1.3,3,3.8,9,11.4,41,51.9,25,31.6
2611,0000,Hudson,,330,8,2.4,14,4.2,27,8.2,181,54.8,100,30.3
2611,0020,Hudson,Houlton El,34,0,0.0,2,5.9,6,17.6,12,35.3,14,41.2
2611,0140,Hudson,Hudson Prairie El,81,1,1.2,4,4.9,7,8.6,42,51.9,27,33.3
2611,0100,Hudson,North Hudson El,69,5,7.2,0,0.0,2,2.9,43,62.3,19,27.5
2611,0120,Hudson,Rock El,89,0,0.0,3,3.4,5,5.6,47,52.8,34,38.2
2611,0010,Hudson,Willow River El,57,2,3.5,5,8.8,7,12.3,37,64.9,6,10.5
2618,0000,Hurley,,57,0,0.0,2,3.5,5,8.8,33,57.9,17,29.8
2618,0080,Hurley,Hurley K-12 Sch,57,0,0.0,2,3.5,5,8.8,33,57.9,17,29.8
2625,0000,Hustisford,,35,2,5.7,0,0.0,0,0.0,23,65.7,10,28.6
2625,0020,Hustisford,John Hustis El,35,2,5.7,0,0.0,0,0.0,23,65.7,10,28.6
2632,0000,Independence,,16,0,0.0,1,6.3,2,12.5,7,43.8,6,37.5
2632,0020,Independence,Independence El,16,0,0.0,1,6.3,2,12.5,7,43.8,6,37.5
2639,0000,Iola-Scandinavia,,59,0,0.0,0,0.0,2,3.4,30,50.8,27,45.8
2639,0020,Iola-Scandinavia,Iola-Scandinavia El,59,0,0.0,0,0.0,2,3.4,30,50.8,27,45.8
2646,0000,Iowa-Grant,,62,2,3.2,2,3.2,7,11.3,37,59.7,14,22.6
2646,0020,Iowa-Grant,Iowa-Grant El/Mid,62,2,3.2,2,3.2,7,11.3,37,59.7,14,22.6
2660,0000,Ithaca,,29,0,0.0,3,10.3,4,13.8,13,44.8,9,31.0
2660,0040,Ithaca,Ithaca El,29,0,0.0,3,10.3,4,13.8,13,44.8,9,31.0
2695,0000,Janesville,,682,22,3.2,29,4.3,58,8.5,345,50.6,228,33.4
2695,0020,Janesville,Adams El,73,4,5.5,1,1.4,8,11.0,35,47.9,25,34.2
2695,0110,Janesville,Harrison El,49,0,0.0,0,0.0,2,4.1,23,46.9,24,49.0
2695,0140,Janesville,Jackson El,57,0,0.0,7,12.3,6,10.5,23,40.4,21,36.8
2695,0160,Janesville,Jefferson El,43,1,2.3,0,0.0,2,4.7,18,41.9,22,51.2
2695,0180,Janesville,Kennedy El,51,5,9.8,0,0.0,8,15.7,25,49.0,13,25.5
2695,0200,Janesville,Lincoln El,60,1,1.7,2,3.3,3,5.0,43,71.7,11,18.3
2695,0220,Janesville,Madison El,70,0,0.0,3,4.3,4,5.7,43,61.4,20,28.6
2695,0260,Janesville,Monroe El,58,0,0.0,4,6.9,6,10.3,32,55.2,16,27.6
2695,0320,Janesville,Roosevelt El,35,0,0.0,0,0.0,3,8.6,19,54.3,13,37.1
2695,0330,Janesville,Van Buren El,64,0,0.0,2,3.1,6,9.4,25,39.1,31,48.4
2695,0340,Janesville,Washington El,72,1,1.4,5,6.9,8,11.1,38,52.8,20,27.8
2695,0360,Janesville,Wilson El,50,10,20.0,5,10.0,2,4.0,21,42.0,12,24.0
2702,0000,Jefferson,,127,5,3.9,5,3.9,14,11.0,68,53.5,35,27.6
2702,0040,Jefferson,East El,53,0,0.0,4,7.5,8,15.1,33,62.3,8,15.1
2702,0100,Jefferson,Sullivan El,33,2,6.1,0,0.0,0,0.0,15,45.5,16,48.5
2702,0085,Jefferson,West El,41,3,7.3,1,2.4,6,14.6,20,48.8,11,26.8
2730,0000,Johnson Creek,,37,1,2.7,0,0.0,5,13.5,19,51.4,12,32.4
2730,0020,Johnson Creek,Johnson Creek El,37,1,2.7,0,0.0,5,13.5,19,51.4,12,32.4
2737,0000,Juda,,20,1,5.0,0,0.0,3,15.0,11,55.0,5,25.0
2737,0020,Juda,Juda El,20,1,5.0,0,0.0,3,15.0,11,55.0,5,25.0
2758,0000,Kaukauna Area,,225,7,3.1,7,3.1,19,8.4,119,52.9,73,32.4
2758,0120,Kaukauna Area,Haen El,58,2,3.4,4,6.9,5,8.6,33,56.9,14,24.1
2758,0080,Kaukauna Area,Park El,32,0,0.0,0,0.0,1,3.1,17,53.1,14,43.8
2758,0100,Kaukauna Area,Quinney El,135,5,3.7,3,2.2,13,9.6,69,51.1,45,33.3
2793,0000,Kenosha,,1571,65,4.1,121,7.7,219,13.9,797,50.7,369,23.5
2793,0020,Kenosha,Bain El,23,1,4.3,2,8.7,3,13.0,14,60.9,3,13.0
2793,0050,Kenosha,Bose El,67,0,0.0,11,16.4,13,19.4,32,47.8,11,16.4
2793,0065,Kenosha,Brompton Sch,15,0,0.0,0,0.0,0,0.0,6,40.0,9,60.0
2793,0100,Kenosha,Columbus El,33,2,6.1,7,21.2,7,21.2,16,48.5,1,3.0
2793,0130,Kenosha,Dimensions of Learning Acad,20,0,0.0,0,0.0,4,20.0,12,60.0,4,20.0
2793,0120,Kenosha,Durkee El,32,0,0.0,5,15.6,5,15.6,13,40.6,9,28.1
2793,0140,Kenosha,Forest Park El,71,0,0.0,1,1.4,3,4.2,44,62.0,23,32.4
2793,0160,Kenosha,Frank El,66,16,24.2,4,6.1,13,19.7,30,45.5,3,4.5
2793,0180,Kenosha,Grant El,49,1,2.0,7,14.3,8,16.3,25,51.0,8,16.3
2793,0220,Kenosha,Grewenow El,68,0,0.0,4,5.9,3,4.4,30,44.1,31,45.6
2793,0240,Kenosha,Harvey El,62,0,0.0,2,3.2,6,9.7,38,61.3,16,25.8
2793,0300,Kenosha,Jefferson El,58,0,0.0,9,15.5,17,29.3,24,41.4,8,13.8
2793,0310,Kenosha,Jeffery El,66,0,0.0,4,6.1,4,6.1,36,54.5,22,33.3
2793,0110,Kenosha,Kenosha Sch of Language,53,19,35.8,4,7.5,7,13.2,14,26.4,9,17.0
2793,0340,Kenosha,Lincoln El,40,3,7.5,5,12.5,5,12.5,25,62.5,2,5.0
2793,0380,Kenosha,McKinley El,42,1,2.4,7,16.7,15,35.7,18,42.9,1,2.4
2793,0420,Kenosha,Pleasant Prairie El,102,4,3.9,6,5.9,12,11.8,56,54.9,24,23.5
2793,0440,Kenosha,Prairie Lane El,60,0,0.0,5,8.3,9,15.0,27,45.0,19,31.7
2793,0460,Kenosha,Roosevelt El,79,0,0.0,2,2.5,9,11.4,41,51.9,27,34.2
2793,0500,Kenosha,Somers El,107,3,2.8,2,1.9,8,7.5,56,52.3,38,35.5
2793,0520,Kenosha,Southport El,75,2,2.7,4,5.3,13,17.3,40,53.3,16,21.3
2793,0530,Kenosha,Stocker El,92,0,0.0,10,10.9,14,15.2,55,59.8,13,14.1
2793,0540,Kenosha,Strange El,64,4,6.3,7,10.9,7,10.9,36,56.3,10,15.6
