0476,0080,Black River Falls,Forrest Street El,53,2,3.8,2,3.8,7,13.2,25,47.2,32.1
0476,0100,Black River Falls,Gebhardt El,43,0,0.0,7,16.3,7,16.3,21,48.8,18.6
0476,0130,Black River Falls,Third Street El,42,0,0.0,1,2.4,1,2.4,28,66.7,28.6
0485,0000,Blair-Taylor,NULL,46,1,2.2,3,6.5,6,13.0,24,52.2,26.1
0485,0034,Blair-Taylor,Blair-Taylor El,46,1,2.2,3,6.5,6,13.0,24,52.2,26.1
0497,0000,Bloomer,NULL,72,1,1.4,0,0.0,0,0.0,47,65.3,33.3
0497,0020,Bloomer,Bloomer El,72,1,1.4,0,0.0,0,0.0,47,65.3,33.3
0602,0000,Bonduel,NULL,58,0,0.0,3,5.2,8,13.8,33,56.9,24.1
0602,0020,Bonduel,Bonduel El,47,0,0.0,3,6.4,7,14.9,25,53.2,25.5
0602,0080,Bonduel,Navarino El,11,0,0.0,0,0.0,1,9.1,8,72.7,18.2
0609,0000,Boscobel Area,NULL,80,6,7.5,3,3.8,12,15.0,42,52.5,21.3
0609,0020,Boscobel Area,Boscobel El,80,6,7.5,3,3.8,12,15.0,42,52.5,21.3
0616,0000,Boulder Junction J1,NULL,15,0,0.0,0,0.0,2,13.3,6,40.0,46.7
0616,0050,Boulder Junction J1,North Lakeland El,15,0,0.0,0,0.0,2,13.3,6,40.0,46.7
0623,0000,Bowler,NULL,31,0,0.0,0,0.0,5,16.1,20,64.5,19.4
0623,0020,Bowler,Bowler El,31,0,0.0,0,0.0,5,16.1,20,64.5,19.4
0637,0000,Boyceville Community,NULL,63,0,0.0,0,0.0,3,4.8,40,63.5,31.7
0637,0020,Boyceville Community,Tiffany Creek El,63,0,0.0,0,0.0,3,4.8,40,63.5,31.7
0657,0000,Brighton #1,NULL,28,3,10.7,0,0.0,2,7.1,15,53.6,28.6
0657,0020,Brighton #1,Brighton El,28,3,10.7,0,0.0,2,7.1,15,53.6,28.6
0658,0000,Brillion,NULL,66,2,3.0,3,4.5,6,9.1,41,62.1,21.2
0658,0020,Brillion,Brillion El,66,2,3.0,3,4.5,6,9.1,41,62.1,21.2
0665,0000,Bristol #1,NULL,48,0,0.0,1,2.1,4,8.3,28,58.3,31.3
0665,0020,Bristol #1,Bristol El,48,0,0.0,1,2.1,4,8.3,28,58.3,31.3
0700,0000,Brodhead,NULL,91,3,3.3,3,3.3,4,4.4,49,53.8,35.2
0700,0020,Brodhead,Ronald R Albrecht El,91,3,3.3,3,3.3,4,4.4,49,53.8,35.2
0721,0000,Brown Deer,NULL,115,2,1.7,5,4.3,11,9.6,66,57.4,27.0
0721,0080,Brown Deer,Dean El,115,2,1.7,5,4.3,11,9.6,66,57.4,27.0
0735,0000,Bruce,NULL,42,2,4.8,3,7.1,5,11.9,25,59.5,16.7
0735,0020,Bruce,Bruce El,42,2,4.8,3,7.1,5,11.9,25,59.5,16.7
0777,0000,Burlington Area,NULL,252,4,1.6,7,2.8,22,8.7,129,51.2,35.7
0777,0060,Burlington Area,Cooper El,69,1,1.4,0,0.0,8,11.6,25,36.2,50.7
0777,0100,Burlington Area,Dover Ctr,20,0,0.0,2,10.0,2,10.0,12,60.0,20.0
0777,0120,Burlington Area,Lyons Ctr,46,0,0.0,1,2.2,6,13.0,22,47.8,37.0
0777,0140,Burlington Area,Waller El,71,1,1.4,4,5.6,6,8.5,44,62.0,22.5
0777,0160,Burlington Area,Winkler El,46,2,4.3,0,0.0,0,0.0,26,56.5,39.1
0840,0000,Butternut,NULL,10,0,0.0,0,0.0,0,0.0,8,80.0,20.0
0840,0020,Butternut,Butternut El,10,0,0.0,0,0.0,0,0.0,8,80.0,20.0
0870,0000,Cadott Community,NULL,63,1,1.6,1,1.6,11,17.5,39,61.9,17.5
0870,0020,Cadott Community,Cadott El,63,1,1.6,1,1.6,11,17.5,39,61.9,17.5
0882,0000,Cambria-Friesland,NULL,28,0,0.0,0,0.0,4,14.3,16,57.1,28.6
0882,0060,Cambria-Friesland,Cambria Friesland El,28,0,0.0,0,0.0,4,14.3,16,57.1,28.6
0896,0000,Cambridge,NULL,63,0,0.0,2,3.2,8,12.7,30,47.6,36.5
0896,0020,Cambridge,Cambridge El,63,0,0.0,2,3.2,8,12.7,30,47.6,36.5
0903,0000,Cameron,NULL,78,1,1.3,4,5.1,10,12.8,42,53.8,26.9
0903,0020,Cameron,Cameron El,78,1,1.3,4,5.1,10,12.8,42,53.8,26.9
0910,0000,Campbellsport,NULL,92,2,2.2,1,1.1,4,4.3,55,59.8,32.6
0910,0020,Campbellsport,Campbellsport El,36,2,5.6,0,0.0,1,2.8,23,63.9,27.8
0910,0080,Campbellsport,Eden El,56,0,0.0,1,1.8,3,5.4,32,57.1,35.7
0980,0000,Cashton,NULL,42,0,0.0,7,16.7,6,14.3,20,47.6,21.4
0980,0020,Cashton,Cashton El,42,0,0.0,7,16.7,6,14.3,20,47.6,21.4
